age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred,churn
20.0,0,517.0,1.0,1.0,29.0,1.0,0,109.0,0,0,5.0,1,1,1,0,1,0,4,0,0,0,0,1,0,38.0,1.27,0,0
40.0,1,606.0,0.0,0.0,0.0,0.0,1,42.0,1,0,9.0,1,1,1,1,0,0,4,0,0,0,0,0,0,29.0,0.97,0,0
28.0,0,485.0,8.0,1.0,9.0,8.0,0,23.0,0,0,7.0,1,1,1,1,0,0,3,0,0,0,0,0,0,6.0,0.2,1,0
20.0,0,603.0,0.0,0.0,14.0,0.0,0,29.0,0,0,9.0,1,1,1,1,0,0,3,0,0,0,0,0,0,9.0,0.3,0,0
39.0,1,554.0,1.0,0.0,138.0,1.0,0,249.0,0,0,22.0,1,1,1,0,1,2,3,0,0,0,0,0,0,62.0,2.07,0,0
24.0,1,527.0,1.0,2.0,14.0,1.0,0,11.0,0,0,1.0,1,0,0,1,0,0,3,0,0,0,0,0,0,5.0,0.83,1,0
26.0,1,506.0,52.0,3.0,61.0,51.0,0,242.0,0,0,24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,64.0,2.13,0,0
57.0,0,563.0,0.0,0.0,59.0,0.0,0,160.0,0,0,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,40.0,1.33,0,0
24.0,1,730.0,13.0,2.0,71.0,13.0,0,136.0,0,0,8.0,1,0,0,0,1,0,0,0,0,0,0,0,0,11.0,0.37,1,0
32.0,-1,541.0,6.0,2.0,114.0,5.0,0,241.0,0,0,47.0,1,0,0,1,0,0,3,0,0,0,0,0,0,62.0,2.07,1,0
35.0,1,585.0,20.0,1.0,40.0,19.0,0,94.0,0,0,8.0,1,0,0,1,0,0,1,0,0,0,0,0,0,30.0,1.0,1,0
22.0,0,464.0,0.0,0.0,3.0,0.0,0,0.0,0,0,0.0,1,1,1,0,1,0,4,0,0,0,0,0,0,1.0,0.14,0,0
19.0,1,574.0,0.0,0.0,0.0,0.0,0,239.0,0,0,20.0,1,1,1,0,1,2,3,0,0,0,0,0,0,67.0,2.23,0,0
29.0,1,551.0,0.0,0.0,0.0,0.0,0,13.0,0,0,0.0,1,0,0,1,0,2,3,0,0,0,0,0,0,16.0,0.53,0,0
34.0,0,516.0,0.0,0.0,82.0,0.0,0,196.0,0,0,14.0,1,1,1,0,1,0,3,0,0,0,0,1,0,41.0,1.37,1,0
45.0,1,583.0,0.0,0.0,20.0,0.0,0,106.0,0,0,3.0,1,1,1,0,1,0,3,0,0,0,0,0,0,40.0,1.33,0,0
39.0,1,575.0,0.0,0.0,0.0,0.0,0,115.0,0,0,12.0,1,0,0,1,1,2,3,0,0,0,0,0,0,47.0,1.57,0,0
54.0,1,547.0,3.0,1.0,3.0,3.0,0,20.0,0,0,3.0,1,1,1,1,0,0,3,0,0,0,0,0,0,2.0,0.07,1,0
48.0,0,644.0,2.0,0.0,76.0,2.0,0,185.0,0,0,20.0,1,1,1,1,0,2,3,0,0,0,0,1,0,53.0,1.77,0,0
44.0,1,553.0,0.0,0.0,67.0,0.0,0,103.0,0,0,2.0,1,1,1,1,0,0,2,0,0,0,0,0,0,50.0,1.67,0,0
20.0,0,553.0,0.0,0.0,0.0,0.0,0,110.0,0,0,5.0,1,0,0,0,1,0,3,0,0,0,0,0,0,44.0,1.47,0,0
24.0,1,490.0,0.0,0.0,46.0,0.0,0,128.0,0,0,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,25.0,0.89,0,0
38.0,-1,605.0,30.0,0.0,61.0,30.0,0,205.0,0,0,42.0,1,1,1,0,1,0,3,0,0,0,0,0,0,57.0,1.9,1,0
56.0,1,519.0,22.0,5.0,28.0,22.0,0,89.0,0,0,17.0,1,1,1,1,0,3,1,0,0,0,0,0,0,32.0,1.07,1,0
36.0,0,552.0,1.0,0.0,33.0,1.0,0,84.0,0,0,9.0,1,1,1,1,0,0,1,0,0,0,0,0,0,20.0,0.67,0,0
27.0,1,524.0,0.0,0.0,71.0,0.0,0,164.0,0,0,5.0,1,1,1,0,1,3,3,0,0,0,0,0,0,49.0,1.63,0,0
38.0,0,565.0,0.0,0.0,0.0,0.0,0,183.0,0,0,11.0,1,1,1,1,0,0,4,0,0,1,0,0,0,66.0,2.2,0,0
62.0,1,441.0,0.0,0.0,90.0,0.0,0,260.0,0,0,12.0,1,1,1,0,1,0,3,0,0,0,0,0,0,51.0,1.7,1,0
25.0,1,521.0,0.0,0.0,0.0,0.0,0,4.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,1,0,5.0,0.17,0,0
23.0,1,610.0,22.0,2.0,102.0,22.0,0,295.0,0,0,5.0,1,0,0,0,1,0,2,0,0,0,0,0,0,68.0,2.27,1,0
32.0,1,516.0,1.0,0.0,45.0,1.0,0,85.0,0,0,8.0,1,0,0,1,0,0,2,0,0,0,0,0,0,26.0,0.87,0,0
26.0,1,613.0,0.0,0.0,45.0,0.0,0,109.0,0,0,14.0,1,1,1,0,1,0,3,0,0,0,0,1,0,21.0,0.7,0,0
38.0,1,522.0,0.0,0.0,63.0,0.0,0,35.0,0,0,6.0,1,1,1,1,1,2,4,0,0,0,0,0,0,10.0,0.33,0,0
21.0,0,526.0,25.0,3.0,35.0,24.0,0,102.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,0,0,34.0,1.13,1,0
32.0,1,582.0,7.0,1.0,75.0,7.0,0,207.0,0,0,17.0,1,0,0,1,0,0,4,0,0,0,0,1,0,52.0,1.73,1,0
28.0,1,585.0,2.0,0.0,96.0,2.0,0,131.0,0,0,27.0,1,1,1,1,0,5,3,0,0,0,0,1,0,36.0,1.2,0,0
37.0,0,557.0,0.0,0.0,104.0,0.0,0,226.0,0,0,21.0,1,1,1,1,0,0,2,0,0,0,0,1,0,53.0,1.77,1,0
31.0,-1,612.0,1.0,0.0,51.0,1.0,0,269.0,0,0,6.0,1,1,1,0,1,0,3,0,0,0,0,1,0,66.0,2.2,1,0
29.0,1,523.0,2.0,0.0,270.0,2.0,0,307.0,0,0,29.0,1,1,1,0,1,0,3,0,0,0,0,0,0,59.0,1.97,0,0
22.0,-1,548.0,0.0,0.0,35.0,0.0,0,228.0,0,0,6.0,1,1,1,0,1,0,1,0,0,0,0,1,0,55.0,1.83,1,0
23.0,1,528.0,0.0,0.0,105.0,0.0,0,243.0,0,0,13.0,1,0,0,1,0,0,0,0,0,0,0,0,0,58.0,1.93,0,0
58.0,1,534.0,34.0,1.0,50.0,30.0,0,71.0,0,0,3.0,1,1,1,0,1,2,4,0,0,0,0,0,0,35.0,1.17,0,0
26.0,1,494.0,3.0,0.0,94.0,3.0,0,126.0,0,0,23.0,1,1,1,0,1,2,0,0,0,0,0,0,0,28.0,0.93,0,0
44.0,0,527.0,60.0,11.0,92.0,60.0,0,300.0,0,0,39.0,1,1,1,1,1,4,3,0,0,0,0,0,0,60.0,2.0,1,0
36.0,-1,402.0,17.0,4.0,18.0,16.0,0,77.0,0,0,37.0,1,1,1,1,0,0,1,0,0,0,0,0,0,13.0,0.59,1,0
25.0,1,566.0,0.0,0.0,45.0,0.0,0,233.0,0,0,4.0,1,0,0,0,1,2,3,0,0,0,0,1,0,57.0,1.9,0,0
26.0,-1,601.0,0.0,0.0,53.0,0.0,0,157.0,0,0,5.0,1,0,0,0,1,2,4,0,0,0,0,0,0,33.0,1.1,1,0
23.0,1,578.0,0.0,0.0,0.0,0.0,0,14.0,0,0,2.0,1,0,0,1,0,0,3,0,0,0,0,0,0,6.0,0.2,0,0
33.0,0,558.0,0.0,0.0,1.0,0.0,0,1.0,0,0,0.0,1,1,1,1,0,0,2,0,0,0,0,1,0,1.0,0.03,0,0
30.0,-1,603.0,4.0,2.0,42.0,4.0,0,115.0,0,0,8.0,1,1,1,0,1,0,3,0,0,0,0,0,0,28.0,0.93,1,0
37.0,0,573.0,43.0,0.0,75.0,43.0,0,254.0,0,0,26.0,1,1,1,1,0,0,3,0,0,0,0,0,0,54.0,1.8,0,0
26.0,1,630.0,1.0,0.0,0.0,1.0,0,220.0,0,0,15.0,1,1,1,0,1,0,4,0,0,0,0,1,0,58.0,1.93,0,0
35.0,0,612.0,0.0,0.0,0.0,0.0,0,104.0,0,0,2.0,1,1,1,0,1,0,3,0,0,0,0,0,0,53.0,1.77,0,0
27.0,1,551.0,1.0,0.0,35.0,1.0,0,66.0,0,0,3.0,1,1,1,0,1,0,3,0,0,0,0,0,0,20.0,0.8,1,0
38.0,0,572.0,0.0,0.0,0.0,0.0,0,210.0,0,0,23.0,1,1,1,0,1,2,3,0,0,0,0,0,0,68.0,2.27,0,0
21.0,0,452.0,2.0,0.0,65.0,2.0,0,100.0,0,0,10.0,1,1,1,0,1,4,4,0,0,0,0,0,0,13.0,0.0,0,0
40.0,1,571.0,53.0,3.0,110.0,53.0,0,292.0,0,0,31.0,1,1,1,1,0,0,3,0,1,0,0,0,0,56.0,1.87,1,0
57.0,0,582.0,9.0,1.0,45.0,9.0,0,105.0,0,0,12.0,1,0,0,1,0,0,0,0,0,0,0,0,0,35.0,1.17,1,0
37.0,1,565.0,11.0,0.0,156.0,11.0,0,290.0,0,0,24.0,1,0,0,1,1,2,0,0,0,0,0,0,0,61.0,2.03,1,0
33.0,1,542.0,6.0,1.0,223.0,6.0,0,292.0,0,0,21.0,1,1,1,1,0,0,4,0,1,0,0,0,0,67.0,2.23,1,0
47.0,1,715.0,3.0,0.0,80.0,3.0,0,143.0,0,0,19.0,1,1,1,0,1,2,3,0,0,0,0,0,0,60.0,2.0,0,0
35.0,0,517.0,0.0,0.0,3.0,0.0,0,10.0,0,0,0.0,1,1,1,1,0,0,4,0,0,0,0,0,0,2.0,0.11,0,0
33.0,1,546.0,0.0,0.0,0.0,0.0,0,6.0,0,0,1.0,1,1,1,1,0,0,4,0,0,0,0,1,0,4.0,0.13,1,0
29.0,1,425.0,1.0,0.0,60.0,1.0,0,142.0,0,0,24.0,1,1,1,1,0,0,3,0,0,0,0,1,0,27.0,0.9,1,0
28.0,-1,541.0,5.0,1.0,138.0,5.0,0,253.0,0,0,23.0,1,1,1,0,1,2,0,0,0,0,0,0,0,61.0,2.03,0,0
35.0,-1,632.0,0.0,0.0,0.0,0.0,0,135.0,0,0,5.0,1,1,1,1,0,0,3,0,0,0,0,0,0,58.0,1.93,0,0
58.0,1,578.0,27.0,1.0,27.0,27.0,0,152.0,0,0,58.0,1,1,1,0,1,0,0,0,0,0,0,0,0,26.0,0.87,1,0
39.0,1,552.0,6.0,0.0,29.0,5.0,0,99.0,0,0,6.0,1,1,1,1,0,0,3,0,0,0,0,0,0,22.0,0.96,0,0
30.0,1,512.0,9.0,1.0,21.0,9.0,0,47.0,0,0,3.0,1,1,1,1,0,0,3,0,0,0,0,0,0,13.0,0.52,1,0
23.0,1,529.0,5.0,2.0,112.0,5.0,0,234.0,0,0,19.0,1,1,1,1,0,0,4,0,0,0,0,0,0,52.0,1.73,1,0
38.0,0,566.0,0.0,0.0,36.0,0.0,0,102.0,0,0,1.0,1,1,1,0,1,0,3,0,0,0,0,0,0,27.0,0.9,0,0
27.0,0,597.0,0.0,0.0,0.0,0.0,0,210.0,0,0,30.0,1,1,1,0,1,0,3,0,0,0,0,0,0,66.0,2.2,0,0
41.0,0,518.0,53.0,2.0,82.0,52.0,0,236.0,0,0,50.0,1,1,1,1,0,0,3,0,0,0,0,0,0,25.0,0.83,0,0
25.0,1,511.0,15.0,1.0,29.0,14.0,0,70.0,0,0,15.0,1,1,1,0,1,0,4,0,0,0,0,0,0,19.0,0.63,0,0
24.0,0,555.0,0.0,0.0,80.0,0.0,0,181.0,0,0,13.0,1,1,1,1,0,2,4,0,0,0,0,1,0,43.0,1.43,0,0
27.0,1,526.0,2.0,0.0,32.0,2.0,0,55.0,0,0,1.0,1,1,1,0,1,0,3,0,0,0,0,0,0,30.0,1.0,0,0
17.0,-1,560.0,0.0,0.0,0.0,0.0,0,140.0,0,0,6.0,1,1,1,0,1,0,2,0,0,0,0,0,0,49.0,1.63,0,0
21.0,0,642.0,0.0,0.0,2.0,0.0,0,1.0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.05,0,0
33.0,1,551.0,0.0,0.0,0.0,0.0,0,181.0,0,0,12.0,1,0,0,1,1,3,3,0,0,0,0,0,0,61.0,2.03,0,0
29.0,-1,563.0,0.0,0.0,45.0,0.0,0,231.0,0,0,13.0,1,1,1,0,1,0,4,0,0,0,0,0,0,54.0,1.8,0,0
32.0,1,543.0,0.0,0.0,0.0,0.0,0,184.0,0,0,10.0,1,1,1,1,1,2,1,0,0,0,0,0,0,60.0,2.0,0,0
27.0,1,567.0,4.0,0.0,142.0,4.0,0,269.0,0,0,12.0,1,1,1,1,0,0,4,0,0,1,0,1,0,59.0,1.97,1,0
36.0,1,601.0,4.0,1.0,76.0,3.0,0,132.0,0,0,26.0,1,1,1,1,0,0,3,0,0,0,0,1,0,33.0,1.1,1,0
30.0,1,665.0,12.0,0.0,94.0,12.0,0,192.0,0,0,2.0,1,1,1,0,1,3,4,0,0,0,0,0,0,58.0,1.93,0,0
36.0,0,549.0,0.0,0.0,0.0,0.0,0,216.0,0,0,4.0,1,1,1,0,1,2,3,0,0,0,0,0,0,63.0,2.1,0,0
27.0,1,567.0,0.0,0.0,172.0,0.0,0,217.0,0,0,10.0,1,1,1,1,0,0,3,0,0,0,0,0,1,43.0,1.43,1,0
42.0,1,538.0,0.0,0.0,96.0,0.0,0,150.0,0,0,5.0,1,1,1,0,1,0,1,0,0,0,0,0,0,51.0,1.7,1,0
30.0,1,598.0,2.0,0.0,118.0,2.0,0,287.0,0,0,33.0,1,1,1,0,1,0,3,0,0,0,0,0,0,56.0,1.87,1,0
29.0,0,584.0,19.0,0.0,57.0,19.0,0,114.0,0,0,12.0,1,1,1,0,1,4,0,0,0,0,0,0,0,37.0,1.23,0,0
25.0,1,568.0,29.0,5.0,35.0,28.0,0,140.0,0,0,9.0,1,1,1,1,0,0,3,0,0,0,0,0,0,30.0,1.0,1,0
43.0,1,583.0,1.0,0.0,71.0,0.0,0,234.0,0,0,25.0,1,1,1,1,0,0,3,0,0,0,0,0,0,52.0,1.73,0,0
35.0,-1,470.0,0.0,0.0,0.0,0.0,0,160.0,0,0,4.0,1,1,1,0,1,0,3,0,0,0,0,1,0,48.0,1.6,0,0
45.0,-1,598.0,1.0,1.0,151.0,1.0,0,306.0,0,0,31.0,1,1,1,0,1,0,3,0,0,0,0,0,0,66.0,2.2,1,0
20.0,-1,659.0,1.0,1.0,26.0,1.0,0,30.0,0,0,8.0,1,0,0,1,0,2,2,0,0,1,0,1,0,14.0,0.47,1,0
22.0,0,565.0,1.0,1.0,36.0,1.0,0,51.0,0,0,6.0,1,1,1,0,1,0,3,0,0,0,0,0,0,17.0,0.85,1,0
33.0,0,554.0,1.0,0.0,18.0,1.0,0,50.0,0,0,2.0,1,1,1,1,0,0,3,0,0,0,0,0,0,9.0,0.43,1,0
29.0,1,547.0,0.0,0.0,0.0,0.0,0,79.0,0,0,3.0,1,1,1,1,1,2,3,0,0,0,0,1,0,33.0,1.1,1,0
19.0,1,449.0,0.0,0.0,11.0,0.0,0,10.0,0,0,1.0,1,0,0,0,1,0,3,0,0,0,0,1,0,8.0,0.27,0,0
53.0,1,482.0,60.0,1.0,86.0,60.0,0,299.0,0,0,104.0,1,1,1,0,1,0,3,0,0,0,0,1,0,67.0,2.23,1,0
33.0,-1,554.0,49.0,4.0,56.0,49.0,0,263.0,0,0,7.0,1,1,1,0,1,0,3,0,0,0,0,0,1,57.0,1.9,0,0
24.0,1,464.0,16.0,0.0,39.0,15.0,0,99.0,0,0,8.0,1,0,0,0,1,0,3,0,0,0,0,0,0,38.0,1.27,1,0
20.0,0,572.0,1.0,0.0,19.0,1.0,0,32.0,0,0,2.0,1,0,0,1,0,0,3,0,0,0,0,1,0,11.0,0.37,0,0
32.0,0,614.0,0.0,0.0,44.0,0.0,0,102.0,0,0,8.0,1,1,1,0,1,0,4,0,0,0,0,1,0,31.0,1.03,1,0
39.0,-1,631.0,41.0,2.0,78.0,40.0,0,240.0,0,0,17.0,1,1,1,1,0,0,2,0,0,0,0,0,0,57.0,1.9,1,0
33.0,0,526.0,0.0,0.0,41.0,0.0,0,75.0,0,0,12.0,1,1,1,1,0,2,2,0,0,0,0,0,0,19.0,0.9,1,0
38.0,1,516.0,48.0,1.0,88.0,47.0,0,195.0,0,0,16.0,1,0,0,0,1,0,3,0,0,0,0,1,0,54.0,1.8,1,0
21.0,0,559.0,0.0,0.0,0.0,0.0,0,56.0,0,0,10.0,1,0,0,0,1,0,4,0,0,0,0,1,0,13.0,0.43,1,0
27.0,1,484.0,3.0,0.0,113.0,3.0,0,185.0,0,0,36.0,1,0,0,1,0,0,0,0,0,0,0,1,0,48.0,1.6,1,0
32.0,-1,556.0,10.0,3.0,57.0,10.0,0,115.0,0,0,24.0,1,0,0,0,1,0,4,0,0,0,0,0,0,28.0,0.93,1,0
32.0,1,589.0,15.0,0.0,88.0,15.0,0,264.0,0,0,35.0,1,1,1,1,1,2,0,0,0,0,0,0,0,58.0,1.93,1,0
37.0,1,515.0,4.0,0.0,44.0,4.0,0,146.0,0,0,12.0,1,0,0,0,1,0,4,0,0,0,0,0,0,42.0,1.4,0,0
38.0,0,576.0,0.0,0.0,0.0,0.0,0,18.0,0,0,0.0,1,1,1,0,1,0,4,0,0,0,0,1,0,15.0,0.5,0,0
21.0,1,460.0,1.0,0.0,3.0,1.0,0,5.0,0,0,2.0,1,0,0,0,1,0,3,0,0,0,0,0,0,1.0,0.07,1,0
19.0,1,531.0,1.0,0.0,49.0,1.0,0,107.0,0,0,14.0,1,1,1,0,1,0,4,0,0,0,0,0,0,23.0,0.77,1,0
44.0,1,622.0,10.0,0.0,75.0,10.0,0,184.0,0,0,38.0,1,1,1,0,1,0,2,0,0,0,0,0,0,53.0,1.77,1,0
36.0,1,588.0,0.0,0.0,0.0,0.0,0,149.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,0,0,60.0,2.0,0,0
38.0,0,595.0,1.0,0.0,66.0,1.0,0,119.0,0,0,15.0,1,0,0,0,1,0,0,0,0,0,0,0,0,35.0,1.17,1,0
24.0,1,697.0,0.0,0.0,17.0,0.0,0,28.0,0,0,3.0,1,1,1,1,0,0,3,0,0,0,0,0,0,16.0,0.53,0,0
38.0,-1,600.0,0.0,0.0,55.0,0.0,0,143.0,0,0,5.0,1,1,1,0,1,0,3,0,0,0,0,0,0,64.0,2.13,0,0
33.0,0,444.0,21.0,4.0,93.0,21.0,0,152.0,0,0,8.0,1,0,0,0,1,2,1,0,0,0,0,0,0,31.0,1.03,0,0
27.0,1,534.0,0.0,0.0,137.0,0.0,0,291.0,0,0,10.0,1,1,1,0,1,0,3,0,0,0,0,0,0,60.0,2.0,1,0
33.0,1,567.0,19.0,0.0,14.0,19.0,0,227.0,0,0,36.0,1,1,1,1,0,0,3,0,0,0,0,0,0,59.0,1.97,0,0
51.0,1,530.0,0.0,0.0,0.0,0.0,0,187.0,0,0,26.0,1,1,1,0,1,2,4,0,0,0,0,0,0,66.0,2.2,0,0
28.0,0,537.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0,0,0,1,0,3,0,0,0,0,0,0,4.0,0.13,0,0
24.0,1,618.0,1.0,0.0,68.0,1.0,0,205.0,0,0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,61.0,2.03,0,0
26.0,1,512.0,0.0,0.0,66.0,0.0,0,157.0,0,0,4.0,1,0,0,0,1,0,4,0,0,0,0,0,0,49.0,1.63,0,0
29.0,-1,629.0,1.0,0.0,74.0,1.0,0,218.0,0,0,3.0,1,1,1,0,1,0,3,0,0,0,0,0,0,48.0,1.6,1,1
38.0,0,453.0,0.0,0.0,94.0,0.0,0,197.0,0,0,8.0,1,1,1,0,1,0,0,0,0,0,0,0,0,39.0,1.3,0,0
61.0,0,531.0,0.0,0.0,18.0,0.0,0,35.0,0,0,0.0,1,1,1,0,1,2,1,0,0,0,0,0,0,11.0,0.55,0,0
25.0,1,550.0,0.0,0.0,0.0,0.0,1,96.0,0,0,3.0,1,1,1,1,0,0,3,0,0,0,0,0,0,49.0,1.63,0,0
33.0,-1,477.0,3.0,0.0,4.0,3.0,0,6.0,0,0,4.0,1,0,0,0,1,0,2,0,0,0,0,0,0,1.0,0.33,1,0
24.0,1,496.0,0.0,0.0,24.0,0.0,0,40.0,0,0,1.0,1,0,0,0,1,0,3,0,0,0,0,1,0,10.0,0.33,0,0
33.0,1,572.0,0.0,0.0,108.0,0.0,0,181.0,0,0,23.0,1,1,1,0,1,0,3,0,0,0,0,1,0,44.0,1.47,1,0
24.0,0,523.0,0.0,0.0,6.0,0.0,0,10.0,0,0,0.0,1,1,1,0,1,0,3,0,0,0,0,0,0,3.0,0.1,0,0
47.0,1,548.0,24.0,6.0,10.0,18.0,0,134.0,0,0,17.0,1,0,0,0,1,0,3,0,0,0,0,0,0,44.0,1.47,1,0
24.0,0,506.0,0.0,0.0,14.0,0.0,0,21.0,0,0,2.0,1,0,0,0,1,0,3,0,0,0,0,0,0,8.0,0.89,0,0
23.0,1,565.0,0.0,0.0,68.0,0.0,0,188.0,0,0,14.0,1,1,1,0,1,0,2,0,0,0,0,0,0,54.0,1.8,1,0
40.0,0,493.0,0.0,0.0,5.0,0.0,0,87.0,0,0,3.0,1,0,0,0,1,0,2,0,0,0,0,0,0,37.0,1.23,0,0
38.0,1,514.0,0.0,0.0,173.0,0.0,0,272.0,0,0,42.0,1,1,1,0,1,0,3,0,0,0,0,1,0,64.0,2.13,0,0
49.0,-1,508.0,1.0,1.0,41.0,1.0,0,45.0,0,0,4.0,1,1,1,0,1,3,4,0,0,0,0,0,0,19.0,0.63,0,0
31.0,1,613.0,0.0,0.0,120.0,0.0,0,181.0,0,0,13.0,1,1,1,0,1,0,0,0,0,0,0,0,0,43.0,1.43,1,0
47.0,0,551.0,2.0,0.0,24.0,2.0,0,43.0,0,0,3.0,1,1,1,0,1,0,4,0,0,0,0,1,0,15.0,0.5,1,0
33.0,1,503.0,45.0,1.0,128.0,44.0,0,298.0,0,0,34.0,1,1,1,1,0,0,0,0,0,0,0,0,0,59.0,1.97,0,0
22.0,0,563.0,0.0,0.0,8.0,0.0,0,10.0,0,0,0.0,1,0,0,0,1,0,3,0,0,0,0,0,0,4.0,0.21,0,0
47.0,0,535.0,0.0,0.0,0.0,0.0,0,235.0,0,0,109.0,1,1,1,1,0,2,3,0,0,0,0,0,0,67.0,2.23,0,0
28.0,1,563.0,0.0,0.0,132.0,0.0,0,291.0,0,0,18.0,1,1,1,1,0,0,0,0,0,0,0,0,1,67.0,2.23,1,0
36.0,1,591.0,18.0,2.0,56.0,18.0,0,168.0,0,0,28.0,1,0,0,1,0,0,3,0,0,0,0,0,0,48.0,1.6,1,0
27.0,1,542.0,1.0,0.0,4.0,1.0,0,6.0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,0.67,0,0
34.0,1,476.0,1.0,0.0,5.0,1.0,0,26.0,0,0,0.0,1,1,1,0,1,0,2,0,0,0,0,0,0,4.0,0.13,0,0
26.0,1,557.0,27.0,1.0,74.0,27.0,0,125.0,0,0,10.0,1,1,1,0,1,0,3,0,0,0,0,0,0,26.0,0.87,0,0
34.0,1,545.0,0.0,0.0,30.0,0.0,0,54.0,0,0,14.0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.0,0.5,0,0
29.0,0,635.0,0.0,0.0,22.0,0.0,0,42.0,0,0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,13.0,0.5,0,0
50.0,1,567.0,22.0,0.0,14.0,22.0,0,271.0,0,0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,66.0,2.2,0,0
29.0,1,586.0,4.0,0.0,49.0,3.0,0,139.0,0,0,16.0,1,0,0,0,1,0,2,0,0,0,0,0,0,8.0,0.27,0,0
30.0,1,515.0,1.0,0.0,19.0,1.0,0,40.0,0,0,20.0,1,0,0,1,0,0,3,0,0,0,0,0,0,9.0,1.0,1,0
27.0,0,618.0,0.0,0.0,0.0,0.0,2,224.0,0,0,14.0,1,1,1,1,1,3,3,0,0,0,0,0,0,65.0,2.17,0,0
34.0,0,627.0,0.0,0.0,11.0,0.0,0,15.0,0,0,0.0,1,1,1,1,0,0,3,0,0,0,0,0,0,9.0,0.32,0,0
38.0,1,561.0,0.0,0.0,0.0,0.0,0,201.0,1,0,23.0,1,1,1,1,0,0,1,0,0,0,0,0,0,72.0,2.4,0,0
26.0,1,731.0,53.0,0.0,104.0,53.0,0,235.0,0,0,18.0,1,0,0,1,0,0,3,0,1,0,0,0,0,61.0,2.03,0,0
27.0,1,531.0,0.0,0.0,0.0,0.0,0,56.0,2,0,15.0,1,1,1,1,0,0,3,0,0,0,0,0,0,36.0,1.2,1,0
24.0,1,549.0,5.0,1.0,85.0,5.0,0,229.0,0,0,39.0,1,1,1,0,1,0,3,0,0,0,0,0,0,65.0,2.17,1,0
42.0,1,539.0,58.0,2.0,47.0,58.0,0,269.0,0,0,52.0,1,1,1,1,0,0,2,0,0,0,0,0,0,67.0,2.23,1,0
34.0,1,569.0,0.0,0.0,0.0,0.0,0,200.0,0,0,45.0,1,1,1,1,0,2,2,0,0,0,0,0,0,56.0,1.87,1,0
32.0,1,581.0,0.0,0.0,0.0,0.0,0,73.0,0,0,10.0,1,1,1,1,0,0,4,0,0,0,0,0,0,29.0,0.97,0,0
29.0,1,550.0,29.0,2.0,112.0,29.0,0,295.0,0,0,25.0,1,1,1,0,1,0,1,0,0,0,0,0,0,64.0,2.13,0,0
33.0,1,588.0,0.0,0.0,188.0,0.0,0,226.0,0,0,32.0,1,1,1,0,1,0,3,0,0,0,0,0,0,52.0,1.73,1,0
29.0,1,504.0,1.0,0.0,77.0,1.0,0,91.0,0,0,15.0,1,1,1,0,1,0,0,0,0,0,0,0,0,25.0,0.83,1,1
28.0,0,532.0,1.0,0.0,61.0,1.0,0,72.0,0,0,9.0,1,0,0,0,1,0,3,0,0,0,0,0,0,22.0,0.73,1,0
48.0,1,380.0,0.0,0.0,2.0,0.0,0,277.0,0,0,46.0,1,1,1,1,0,0,2,0,0,0,0,0,0,75.0,2.5,1,0
21.0,0,501.0,31.0,6.0,147.0,31.0,0,234.0,0,0,42.0,1,0,0,1,0,2,3,0,0,0,0,0,0,58.0,1.93,1,0
24.0,1,568.0,0.0,0.0,82.0,0.0,0,138.0,0,0,9.0,1,1,1,1,0,2,1,0,0,0,0,1,0,29.0,0.97,1,0
22.0,1,519.0,1.0,0.0,27.0,1.0,0,126.0,0,0,16.0,1,1,1,1,0,0,4,0,0,0,0,0,0,36.0,1.2,1,0
39.0,-1,720.0,2.0,3.0,76.0,2.0,0,85.0,0,0,2.0,1,0,0,0,1,0,3,0,0,0,0,1,0,37.0,1.23,1,0
28.0,0,525.0,0.0,0.0,25.0,0.0,0,43.0,0,0,2.0,1,1,1,1,0,0,4,0,0,0,0,0,0,13.0,0.43,1,0
50.0,1,517.0,0.0,0.0,26.0,0.0,0,96.0,0,0,0.0,1,1,1,0,1,0,1,0,0,0,0,1,0,24.0,0.8,0,0
32.0,1,562.0,39.0,0.0,134.0,39.0,0,305.0,0,0,18.0,1,1,1,0,1,0,0,0,0,0,0,0,0,66.0,2.2,0,0
38.0,0,546.0,0.0,0.0,1.0,0.0,0,5.0,0,0,1.0,1,0,0,0,1,2,3,0,0,0,0,0,0,3.0,0.1,0,0
